-2.50955    12.7639    20.5034
-0.13619    14.7735    27.5448
4.01246    17.0989    34.6307
-6.27391    3.70834    25.2634
-3.35884    2.54208    26.9893
8.27657    9.51853    35.4437
22.0807    18.5421    44.3864
27.4853    19.5126    43.7251
31.9615    20.3351    41.5245
27.071    12.9289    30
28.5095    13.2361    25.4967
28.1362    13.2265    20.4553
20.9876    7.90107    10.3693
27.274    17.2917    15.7366
9.35889    3.45793    -0.989272
23.4068    28.859    18.5894
-1.08413    8.47136    -2.99123
-3.46894    9.2545    -1.30019
-6.22052    8.4254    0.790644
-12.8738    2.261    -0.727612
-0.071064    14.0711    17
-2.59733    9.16781    18.7065
0.598948    8.83547    25.029
-3.59933    0.302318    22.5445
3.5336    2.71845    29.8109
-0.406847    -5.859    24.4106
20.0841    10.5286    41.9912
16.4689    3.74548    34.3002
22.2205    7.57457    35.2094
28.8737    13.739    36.7276
35.0711    20.9289    38
27.5973    15.8322    26.2936
21.4011    13.1645    16.971
19.5994    15.6977    13.4556
19.4664    20.2816    13.1892
14.4069    19.859    9.58946
5.77155    20.4943    12.1446
13.5075    31.8798    22.2431
-0.218931    20.0045    11.0031
-12.9451    7.14994    0.643692
-8.30613    9.69338    7.29805
-15.0711    -0.928951    1.99999
-16.165    -7.26457    1.6808
-3.67652    -0.889087    14.1759
2.15067    -1.4477    19.2412
4.94198    -4.68997    20.5765
10.2284    -4.49428    23.8554
23.4925    5.12021    34.7568
20.2189    -0.00454044    28.9969
23.945    3.85002    30.3563
23.3061    5.30659    27.7019
23.0711    8.92891    26
16.165    7.26454    18.3192
25.6765    22.8891    27.8241
12.8494    16.4477    15.7588
5.05806    14.69    9.42354
0.771645    15.4943    7.14468
-0.77646    17.5932    18.1724
1.18208    23.0228    21.8781
-3.89834    19.2756    17.4977
-10.6183    11.6203    10.3623
-5.71154    13.4149    13.7788
-17.0711    -2.92895    -1.81198e-05
-11.7595    -3.98614    2.20006
-1.00327    -0.359474    9.45731
2.83009    -3.71875    9.74654
9.26739    -3.83304    12.9416
5.77641    -12.5932    6.82753
19.8179    -2.02286    19.1219
23.8983    0.724408    22.5023
23.6183    1.37963    22.6377
27.7115    8.58502    28.2212
31.0711    16.9289    34
24.7596    16.9861    30.7999
17.0033    16.3594    26.5427
16.17    22.7187    29.2535
10.7327    23.833    27.0584
5.22364    23.5933    24.1725
2.49996    17.5001    30.6065
-10.4082    8.22789    18.9972
-14.1018    6.34609    14.703
-16.2192    4.03886    10.1442
-8.55317    9.53206    13.767
-4.07105    10.0711    13
6.08209    14.8968    17.2118
-3.40238    -0.777992    1.67544
3.03351    -0.78927    2.54126
11.8577    1.96192    6.82239
23.5    8.49993    15.3934
22.4082    3.7721    13.0027
32.1017    11.6539    23.297
28.2192    7.96112    21.8558
26.5532    8.46792    24.233
30.0711    15.9289    33
25.9179    17.1032    34.7882
19.4024    16.778    34.3246
21.9665    25.7893    42.4587
8.14238    18.0381    33.1776
-2.49994    12.5001    25.6066
